date,rainfall_mm,temperature_max_c,rainfall_source,tmax_source,soil_moisture_m3m3,soil_moisture_source
2025-11-07,0.0,28.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.385,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-08,0.0,28.16,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.377,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-09,0.0,27.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.362,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-10,0.0,27.84,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.345,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-11,0.0,27.78,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.337,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-12,0.0,27.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.33,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-13,0.0,27.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.331,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-14,0.0,27.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.328,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-15,0.0,26.95,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.32,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-16,0.0,26.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.317,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-17,0.0,26.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.309,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-18,0.0,26.43,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.292,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-19,0.0,26.55,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.285,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-20,0.0,27.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.285,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-21,0.0,28.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.29,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-22,0.0,28.85,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.29,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-23,0.0,28.99,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.304,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-24,0.0,28.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.314,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-25,0.0,28.19,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.326,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-26,0.0,27.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.333,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-27,0.0,27.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.336,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-28,0.0,26.88,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.327,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-29,0.0,26.63,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.317,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-11-30,0.0,26.85,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.313,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-01,0.0,26.78,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.315,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-02,0.0,26.49,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.31,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-03,0.0,26.93,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.309,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-04,0.0,26.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.296,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-05,0.0,26.23,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.288,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-06,0.0,26.09,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.283,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-07,0.0,27.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.286,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-08,0.0,28.41,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.276,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-09,0.0,28.12,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.275,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-10,0.0,27.99,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.27,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-11,0.0,27.66,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-12,0.0,28.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.263,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-13,0.0,28.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-14,0.0,27.7,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-15,0.0,27.29,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.257,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-16,0.0,28.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-17,0.0,28.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-18,0.0,28.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-19,0.0,27.35,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-20,0.0,27.11,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-21,0.0,27.19,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-22,0.0,26.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-23,0.0,27.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-24,0.0,27.16,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-25,0.0,26.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-26,0.0,26.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-27,0.0,26.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-28,0.0,26.26,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-29,0.0,26.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-30,0.0,27.7,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2025-12-31,0.0,27.41,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-01,0.0,27.4,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-02,0.0,28.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-03,0.0,27.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-04,0.0,28.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-05,0.0,25.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-06,0.0,26.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-07,0.0,26.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-08,0.0,26.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-09,0.0,26.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-10,0.0,26.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-11,0.0,26.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-12,0.0,27.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-13,0.0,27.5,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-14,0.0,29.3,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-15,0.0,28.5,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-16,0.0,27.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-17,0.0,29.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-18,0.0,29.5,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-19,0.0,29.4,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-20,0.0,29.3,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-21,0.0,29.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-22,0.0,28.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-23,0.0,29.3,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-24,0.0,28.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-25,0.0,28.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-26,0.0,29.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-27,0.0,29.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-28,0.0,29.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.267,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-29,0.0,28.5,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-30,0.0,28.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-01-31,0.0,30.3,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.262,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-01,0.0,30.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.261,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-02,0.0,30.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.258,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-03,0.0,29.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-04,0.0,29.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-05,0.0,29.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-06,0.0,30.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-07,0.0,29.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-08,0.0,28.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-09,0.0,29.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.243,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-10,0.0,30.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-11,0.0,31.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-12,0.0,30.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-13,0.0,31.0,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-14,0.0,33.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-15,0.0,32.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-16,0.0,31.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-17,0.0,32.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-18,0.0,31.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-19,0.0,31.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-20,0.0,32.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.248,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-21,0.0,32.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.248,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-22,0.0,33.8,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.272,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-23,0.0,31.6,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.273,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-24,0.0,31.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.268,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-25,0.0,31.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.283,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-26,0.0,33.7,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.272,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-27,0.0,33.1,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-02-28,0.0,34.5,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.253,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-03-01,0.0,35.2,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.252,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-03-02,0.0,34.9,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.262,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2026-03-03,0.0,35.3,ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),ERA5 via Open-Meteo (REAL_PUBLIC; IMD not yet published),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
