lat,lon,geomorphology_class,geom_structural_origin,geom_hills_valleys,geom_plateau,geom_pediplain,geom_dissection,geom_water_fluvial,lineament_dist_km,lineament_density,provenance
22.355,78.785,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.503,0.02959,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.795,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.503,0.03514,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.805,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.503,0.03816,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.815,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.715,0.0355,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.825,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.774,0.02681,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.835,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.644,0.02234,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.845,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.882,0.02101,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.855,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.965,0.01848,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.865,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.736,0.02089,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.875,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.212,0.02403,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.885,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.731,0.02669,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.895,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.501,0.02282,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.905,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.682,0.0291,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.915,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.277,0.03973,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.925,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.179,0.04504,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.935,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.417,0.05156,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.945,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.266,0.07789,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.955,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.891,0.08984,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.965,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.052,0.08332,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.975,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.266,0.08344,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.985,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.62,0.08067,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,78.995,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.056,0.04685,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.005,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.368,0.03333,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.015,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,0.769,0.03514,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.025,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,1.014,0.02415,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.035,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,1.299,0.0186,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.045,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,1.982,0.0186,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.055,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,2.77,0.00507,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.065,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,2.202,0.0099,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.075,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,1.348,0.01196,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.085,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,0.665,0.02174,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.095,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,0.948,0.04637,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.105,Structural Origin-Highly Dissected Upper Plateau,1.0,0.0,1.0,0.0,3.0,0.0,0.573,0.06292,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.155,0.06195,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.125,,,,,,,,0.465,0.06388,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.135,,,,,,,,1.499,0.05084,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.654,0.03647,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.155,,,,,,,,0.777,0.03345,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.165,,,,,,,,0.334,0.03381,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.175,,,,,,,,0.457,0.0349,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.185,,,,,,,,0.052,0.03756,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.195,Water Bodies-River,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03309,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.205,,,,,,,,0.393,0.04251,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.215,,,,,,,,0.103,0.05168,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.225,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.117,0.04999,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.235,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.03442,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.245,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.724,0.03019,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.255,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.706,0.01413,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.265,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.172,0.00157,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.275,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.139,0.01811,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.285,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.165,0.03731,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.295,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.06473,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.305,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.419,0.08526,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.315,,,,,,,,0.699,0.09576,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.325,,,,,,,,1.013,0.08344,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.335,,,,,,,,1.152,0.06992,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.345,,,,,,,,0.753,0.06171,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.355,,,,,,,,0.769,0.04915,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.365,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.841,0.04999,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.375,,,,,,,,0.589,0.05772,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.385,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.052,0.05978,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.395,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.165,0.04746,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.405,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.659,0.04239,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.415,,,,,,,,1.547,0.03091,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.425,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,2.177,0.01449,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.435,Structural Origin-Moderately Dissected Upper Plateau,1.0,0.0,1.0,0.0,2.0,0.0,2.48,0.01618,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.445,,,,,,,,1.992,0.01014,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.455,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.937,0.00459,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.465,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.154,0.01642,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.475,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.29,0.02174,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.485,,,,,,,,0.417,0.0355,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.495,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.775,0.04299,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.505,,,,,,,,0.806,0.0413,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.515,,,,,,,,0.368,0.02959,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.525,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.494,0.0163,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.535,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.457,0.01365,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.545,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,1.689,0.02306,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.555,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.02512,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.565,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.02862,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.575,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.021,0.03514,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.585,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,1.788,0.02741,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.595,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,2.016,0.01799,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.605,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,2.272,0.01775,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.615,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.01171,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.625,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,2.755,0.00507,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.635,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.645,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,3.238,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.655,Anthropogenic Origin-Anthropogenic Terrain,0.0,0.0,0.0,0.0,0.0,0.0,3.139,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.665,,,,,,,,2.362,0.00483,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.675,,,,,,,,1.87,0.01063,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.685,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.848,0.02379,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.695,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.014,0.03695,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.705,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.721,0.04528,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.715,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.009,0.03997,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.725,,,,,,,,0.165,0.03212,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.735,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.642,0.01823,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.745,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.714,0.00761,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.755,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.693,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.765,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.359,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.775,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.388,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.785,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.682,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.795,,,,,,,,4.255,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.805,,,,,,,,4.962,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.815,,,,,,,,4.734,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.825,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.208,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.835,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.725,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.845,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.21,0.00121,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.855,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.671,0.00906,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.865,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.182,0.01618,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.875,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.658,0.025,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.885,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.152,0.025,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.895,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.686,0.02415,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.905,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.061,0.02282,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.915,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.069,0.02596,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.925,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.909,0.03188,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.935,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.491,0.0384,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.945,,,,,,,,0.223,0.0378,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.955,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03611,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.965,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.271,0.02922,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.975,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.524,0.02512,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.985,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.806,0.02512,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,79.995,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.102,0.02608,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.005,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.381,0.03176,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.015,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.741,0.03659,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.025,Denudational Origin-Moderately Dissected Hills and Valleys,0.0,1.0,0.0,0.0,2.0,0.0,1.695,0.04178,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.035,Denudational Origin-Moderately Dissected Hills and Valleys,0.0,1.0,0.0,0.0,2.0,0.0,1.362,0.05168,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.045,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.0733,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.055,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.08936,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.065,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.11025,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.075,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12052,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.085,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.175,0.11351,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.095,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08827,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.105,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.425,0.06388,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.329,0.0448,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.125,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.695,0.02729,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.135,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.044,0.02005,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.375,0.02029,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.155,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.342,0.02149,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.165,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.887,0.02222,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.175,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.452,0.02838,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.185,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.982,0.04685,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.195,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.542,0.05519,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.205,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.111,0.06026,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.215,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.271,0.07898,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.225,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.491,0.07475,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.235,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.123,0.05857,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.245,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.123,0.05482,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.255,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.457,0.07137,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.265,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.724,0.05639,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.275,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,0.207,0.05857,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.285,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.932,0.05676,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.295,,,,,,,,0.347,0.04251,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.305,,,,,,,,0.076,0.03333,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.315,,,,,,,,0.614,0.03442,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.325,,,,,,,,1.191,0.02633,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.335,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.721,0.01908,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.345,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.276,0.01135,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.355,Denudational Origin-Highly Dissected Hills and Valleys,0.0,1.0,0.0,0.0,3.0,0.0,2.526,0.0058,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.365,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.193,0.00254,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.375,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.272,0.00254,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.385,,,,,,,,2.388,0.00531,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
22.355,80.395,,,,,,,,1.636,0.01014,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
