lat,lon,prospectivity_rank,rank_sd,uncertainty,applicability,data_status,known_mn_record_in_cell,indian_government_mn_evidence_in_cell
20.765,80.215,62.8,17.2,HIGH,HIGH,OK,0,0
20.765,80.225,75.3,11.9,HIGH,HIGH,OK,0,0
20.765,80.235,73.5,19.5,HIGH,HIGH,OK,0,0
20.765,80.245,81.7,9.4,MODERATE,HIGH,OK,0,0
20.765,80.255,92.4,9.2,MODERATE,HIGH,OK,0,0
20.765,80.265,92.3,16.6,HIGH,HIGH,OK,0,0
20.765,80.275,62.2,9.2,MODERATE,HIGH,OK,0,0
20.765,80.285,57.7,16.5,HIGH,HIGH,OK,0,0
20.765,80.295,50.4,15.7,HIGH,HIGH,OK,0,0
20.765,80.305,59.2,16.0,HIGH,HIGH,OK,0,0
20.765,80.315,57.5,13.8,HIGH,HIGH,OK,0,0
20.765,80.325,62.8,9.9,MODERATE,HIGH,OK,0,0
20.765,80.335,81.3,12.4,HIGH,HIGH,OK,0,0
20.765,80.345,72.0,11.7,HIGH,HIGH,OK,0,0
20.765,80.355,69.6,15.9,HIGH,HIGH,OK,0,0
20.765,80.365,76.2,26.1,HIGH,HIGH,OK,0,0
20.765,80.375,60.8,18.1,HIGH,HIGH,OK,0,0
20.765,80.385,47.5,18.9,HIGH,HIGH,OK,0,0
20.765,80.395,67.6,23.8,HIGH,HIGH,OK,0,0
20.765,80.405,74.1,23.9,HIGH,HIGH,OK,0,0
20.765,80.415,25.8,13.5,HIGH,HIGH,OK,0,0
20.765,80.425,33.1,18.3,HIGH,HIGH,OK,0,0
20.765,80.435,77.7,24.3,HIGH,HIGH,OK,0,0
20.765,80.445,80.0,17.3,HIGH,HIGH,OK,0,0
20.765,80.455,61.3,23.3,HIGH,HIGH,OK,0,0
20.765,80.465,68.8,18.0,HIGH,HIGH,OK,0,0
20.765,80.475,28.5,11.9,HIGH,HIGH,OK,0,0
20.765,80.485,26.4,14.2,HIGH,HIGH,OK,0,0
20.765,80.495,68.1,17.6,HIGH,HIGH,OK,0,0
20.765,80.505,37.3,20.6,HIGH,HIGH,OK,0,0
20.765,80.515,25.8,16.6,HIGH,HIGH,OK,0,0
20.765,80.525,78.8,14.2,HIGH,HIGH,OK,0,0
20.765,80.535,61.1,23.3,HIGH,HIGH,OK,0,0
20.765,80.545,45.6,22.8,HIGH,HIGH,OK,0,0
20.765,80.555,27.5,15.1,HIGH,HIGH,OK,0,0
20.765,80.565,70.9,10.5,HIGH,HIGH,OK,0,0
20.765,80.575,51.4,11.1,HIGH,HIGH,OK,0,0
20.765,80.585,63.2,11.1,HIGH,HIGH,OK,0,0
20.765,80.595,24.9,13.6,HIGH,HIGH,OK,0,0
20.765,80.605,54.1,13.0,HIGH,HIGH,OK,0,0
20.765,80.615,81.3,11.8,HIGH,HIGH,OK,0,0
20.765,80.625,69.5,15.2,HIGH,HIGH,OK,0,0
20.765,80.635,58.2,13.5,HIGH,HIGH,OK,0,0
20.765,80.645,65.2,12.3,HIGH,MODERATE,OK,0,0
20.765,80.655,63.3,15.6,HIGH,MODERATE,OK,0,0
20.765,80.665,76.1,13.5,HIGH,HIGH,OK,0,0
20.765,80.675,67.3,15.7,HIGH,HIGH,OK,0,0
20.765,80.685,73.8,8.3,MODERATE,HIGH,OK,0,0
20.765,80.695,92.4,20.3,HIGH,HIGH,OK,0,0
20.765,80.705,83.6,16.3,HIGH,HIGH,OK,0,0
20.765,80.715,68.2,13.0,HIGH,HIGH,OK,0,0
20.765,80.725,90.1,9.0,MODERATE,HIGH,OK,0,0
20.765,80.735,71.5,21.4,HIGH,HIGH,OK,0,0
20.765,80.745,92.2,9.2,MODERATE,HIGH,OK,0,0
20.765,80.755,74.7,19.4,HIGH,HIGH,OK,0,0
20.765,80.765,74.8,18.0,HIGH,HIGH,OK,0,0
20.765,80.775,75.6,18.1,HIGH,HIGH,OK,0,0
20.765,80.785,45.8,15.2,HIGH,HIGH,OK,0,0
20.765,80.795,62.9,13.8,HIGH,HIGH,OK,0,0
20.765,80.805,72.4,6.8,MODERATE,HIGH,OK,0,0
20.765,80.815,58.2,12.0,HIGH,HIGH,OK,0,0
20.765,80.825,37.0,16.4,HIGH,HIGH,OK,0,0
20.765,80.835,65.4,17.2,HIGH,HIGH,OK,0,0
20.765,80.845,71.5,25.7,HIGH,HIGH,OK,0,0
20.765,80.855,64.2,16.3,HIGH,HIGH,OK,0,0
20.765,80.865,16.8,13.8,HIGH,HIGH,OK,0,0
20.765,80.875,46.1,15.5,HIGH,HIGH,OK,0,0
20.765,80.885,51.1,20.9,HIGH,HIGH,OK,0,0
20.765,80.895,34.3,15.7,HIGH,HIGH,OK,0,0
20.765,80.905,49.2,11.1,HIGH,HIGH,OK,0,0
20.765,80.915,37.2,20.1,HIGH,HIGH,OK,0,0
20.765,80.925,22.6,10.8,HIGH,HIGH,OK,0,0
20.765,80.935,43.0,15.7,HIGH,HIGH,OK,0,0
20.765,80.945,59.5,13.8,HIGH,HIGH,OK,0,0
20.765,80.955,81.9,13.6,HIGH,HIGH,OK,0,0
20.765,80.965,82.7,8.3,MODERATE,HIGH,OK,0,0
20.765,80.975,68.7,14.0,HIGH,HIGH,OK,0,0
20.765,80.985,61.2,19.5,HIGH,HIGH,OK,0,0
20.765,80.995,5.1,6.1,MODERATE,HIGH,OK,0,0
20.775,78.505,34.1,12.0,HIGH,HIGH,OK,0,0
20.775,78.515,32.4,16.6,HIGH,HIGH,OK,0,0
20.775,78.525,14.2,11.5,HIGH,HIGH,OK,0,0
20.775,78.535,22.6,9.5,MODERATE,HIGH,OK,0,0
20.775,78.545,41.2,14.3,HIGH,HIGH,OK,0,0
20.775,78.555,34.7,11.5,HIGH,HIGH,OK,0,0
20.775,78.565,45.4,14.3,HIGH,HIGH,OK,0,0
20.775,78.575,38.7,15.5,HIGH,HIGH,OK,0,0
20.775,78.585,24.2,10.3,HIGH,HIGH,OK,0,0
20.775,78.595,25.7,12.0,HIGH,HIGH,OK,0,0
20.775,78.605,28.8,12.6,HIGH,HIGH,OK,0,0
20.775,78.615,21.0,9.9,MODERATE,HIGH,OK,0,0
20.775,78.625,30.7,12.7,HIGH,HIGH,OK,0,0
20.775,78.635,20.2,7.9,MODERATE,HIGH,OK,0,0
20.775,78.645,37.8,13.2,HIGH,HIGH,OK,0,0
20.775,78.655,8.3,7.2,MODERATE,HIGH,OK,0,0
20.775,78.665,20.0,12.5,HIGH,HIGH,OK,0,0
20.775,78.675,20.7,12.7,HIGH,HIGH,OK,0,0
20.775,78.685,37.2,16.0,HIGH,HIGH,OK,0,0
20.775,78.695,25.4,14.6,HIGH,HIGH,OK,0,0
20.775,78.705,28.8,18.5,HIGH,HIGH,OK,0,0
20.775,78.715,28.7,14.7,HIGH,HIGH,OK,0,0
20.775,78.725,37.6,19.4,HIGH,HIGH,OK,0,0
20.775,78.735,29.3,9.5,MODERATE,HIGH,OK,0,0
20.775,78.745,37.3,12.9,HIGH,HIGH,OK,0,0
20.775,78.755,45.6,16.3,HIGH,HIGH,OK,0,0
20.775,78.765,43.6,18.2,HIGH,HIGH,OK,0,0
20.775,78.775,57.3,19.1,HIGH,HIGH,OK,0,0
20.775,78.785,52.1,21.6,HIGH,HIGH,OK,0,0
20.775,78.795,47.4,16.7,HIGH,HIGH,OK,0,0
20.775,78.805,46.0,19.3,HIGH,HIGH,OK,0,0
20.775,78.815,32.7,19.7,HIGH,HIGH,OK,0,0
20.775,78.825,20.1,13.5,HIGH,HIGH,OK,0,0
20.775,78.835,32.8,16.2,HIGH,HIGH,OK,0,0
20.775,78.845,30.3,18.0,HIGH,HIGH,OK,0,0
20.775,78.855,41.3,15.8,HIGH,HIGH,OK,0,0
20.775,78.865,52.5,10.7,HIGH,HIGH,OK,0,0
20.775,78.875,36.0,14.1,HIGH,HIGH,OK,0,0
20.775,78.885,53.8,17.8,HIGH,HIGH,OK,0,0
20.775,78.895,46.1,17.4,HIGH,HIGH,OK,0,0
20.775,78.905,33.0,14.5,HIGH,HIGH,OK,0,0
20.775,78.915,52.9,18.7,HIGH,HIGH,OK,0,0
20.775,78.925,32.4,15.9,HIGH,HIGH,OK,0,0
20.775,78.935,51.9,16.3,HIGH,HIGH,OK,0,0
20.775,78.945,39.6,15.1,HIGH,HIGH,OK,0,0
20.775,78.955,40.8,15.7,HIGH,HIGH,OK,0,0
20.775,78.965,48.3,15.8,HIGH,HIGH,OK,0,0
20.775,78.975,38.5,9.7,MODERATE,HIGH,OK,0,0
20.775,78.985,36.9,12.6,HIGH,HIGH,OK,0,0
20.775,78.995,33.1,11.8,HIGH,HIGH,OK,0,0
20.775,79.005,50.4,12.8,HIGH,HIGH,OK,0,0
20.775,79.015,55.9,12.5,HIGH,HIGH,OK,0,0
20.775,79.025,72.2,9.1,MODERATE,HIGH,OK,0,0
20.775,79.035,64.3,15.0,HIGH,HIGH,OK,0,0
20.775,79.045,55.3,18.2,HIGH,HIGH,OK,0,0
20.775,79.055,46.9,16.1,HIGH,HIGH,OK,0,0
20.775,79.065,47.3,14.0,HIGH,HIGH,OK,0,0
20.775,79.075,51.9,15.3,HIGH,HIGH,OK,0,0
20.775,79.085,49.0,11.3,HIGH,HIGH,OK,0,0
20.775,79.095,49.3,14.7,HIGH,HIGH,OK,0,0
20.775,79.105,59.6,13.7,HIGH,HIGH,OK,0,0
20.775,79.115,49.5,12.7,HIGH,HIGH,OK,0,0
20.775,79.125,54.5,11.4,HIGH,HIGH,OK,0,0
20.775,79.135,52.2,9.2,MODERATE,HIGH,OK,0,0
20.775,79.145,54.1,15.6,HIGH,HIGH,OK,0,0
20.775,79.155,46.2,10.7,HIGH,HIGH,OK,0,0
20.775,79.165,58.7,14.2,HIGH,HIGH,OK,0,0
20.775,79.175,11.7,15.1,HIGH,HIGH,OK,0,0
20.775,79.185,77.2,13.6,HIGH,HIGH,OK,0,0
20.775,79.195,90.4,19.9,HIGH,HIGH,OK,0,0
20.775,79.205,83.2,16.8,HIGH,HIGH,OK,0,0
20.775,79.215,63.2,15.0,HIGH,HIGH,OK,0,0
20.775,79.225,92.3,16.7,HIGH,HIGH,OK,0,0
20.775,79.235,80.7,20.9,HIGH,HIGH,OK,0,0
20.775,79.245,61.5,17.3,HIGH,HIGH,OK,0,0
20.775,79.255,93.0,13.0,HIGH,HIGH,OK,0,0
20.775,79.265,67.9,20.4,HIGH,HIGH,OK,0,0
20.775,79.275,76.8,18.7,HIGH,HIGH,OK,0,0
20.775,79.285,61.2,17.1,HIGH,HIGH,OK,0,0
20.775,79.295,56.8,16.9,HIGH,HIGH,OK,0,0
20.775,79.305,72.2,14.7,HIGH,HIGH,OK,0,0
20.775,79.315,67.3,16.0,HIGH,HIGH,OK,0,0
20.775,79.325,86.9,13.2,HIGH,HIGH,OK,0,0
20.775,79.335,77.1,16.0,HIGH,HIGH,OK,0,0
20.775,79.345,71.9,11.8,HIGH,HIGH,OK,0,0
20.775,79.355,45.4,16.1,HIGH,HIGH,OK,0,0
20.775,79.365,48.6,16.5,HIGH,HIGH,OK,0,0
20.775,79.375,48.5,17.4,HIGH,HIGH,OK,0,0
20.775,79.385,25.5,14.9,HIGH,HIGH,OK,0,0
20.775,79.395,62.5,17.4,HIGH,HIGH,OK,0,0
20.775,79.405,52.7,13.8,HIGH,HIGH,OK,0,0
20.775,79.415,43.8,14.9,HIGH,HIGH,OK,0,0
20.775,79.425,28.8,14.0,HIGH,HIGH,OK,0,0
20.775,79.435,38.1,14.6,HIGH,HIGH,OK,0,0
20.775,79.445,31.3,13.4,HIGH,HIGH,OK,0,0
20.775,79.455,31.4,13.3,HIGH,HIGH,OK,0,0
20.775,79.465,32.9,13.9,HIGH,HIGH,OK,0,0
20.775,79.475,44.0,17.8,HIGH,HIGH,OK,0,0
20.775,79.485,33.8,13.9,HIGH,HIGH,OK,0,0
20.775,79.495,62.8,10.1,HIGH,HIGH,OK,0,0
20.775,79.505,60.3,13.4,HIGH,HIGH,OK,0,0
20.775,79.515,68.9,13.1,HIGH,HIGH,OK,0,0
20.775,79.525,59.0,22.8,HIGH,HIGH,OK,0,0
20.775,79.535,6.2,11.9,HIGH,HIGH,OK,0,0
20.775,79.545,18.6,17.1,HIGH,HIGH,OK,0,0
20.775,79.555,33.9,24.3,HIGH,HIGH,OK,0,0
20.775,79.565,21.6,17.7,HIGH,HIGH,OK,0,0
20.775,79.575,31.5,18.6,HIGH,HIGH,OK,0,0
20.775,79.585,55.2,13.9,HIGH,HIGH,OK,0,0
20.775,79.595,56.9,21.4,HIGH,HIGH,OK,0,0
20.775,79.605,75.2,10.3,HIGH,HIGH,OK,0,0
20.775,79.615,72.3,5.7,MODERATE,HIGH,OK,0,0
20.775,79.625,71.4,19.1,HIGH,HIGH,OK,0,0
20.775,79.635,22.5,16.8,HIGH,HIGH,OK,0,0
20.775,79.645,60.4,26.2,HIGH,HIGH,OK,0,0
20.775,79.655,23.7,19.1,HIGH,HIGH,OK,0,0
20.775,79.665,7.3,13.3,HIGH,HIGH,OK,0,0
20.775,79.675,57.1,18.2,HIGH,HIGH,OK,0,0
20.775,79.685,42.8,11.3,HIGH,MODERATE,OK,0,0
20.775,79.695,11.9,14.3,HIGH,HIGH,OK,0,0
20.775,79.705,19.1,15.8,HIGH,HIGH,OK,0,0
20.775,79.715,19.8,15.1,HIGH,HIGH,OK,0,0
20.775,79.725,21.4,13.7,HIGH,HIGH,OK,0,0
20.775,79.735,16.5,13.9,HIGH,HIGH,OK,0,0
20.775,79.745,24.2,13.6,HIGH,HIGH,OK,0,0
20.775,79.755,68.0,14.9,HIGH,HIGH,OK,0,0
20.775,79.765,36.6,15.4,HIGH,HIGH,OK,0,0
20.775,79.775,46.7,17.7,HIGH,HIGH,OK,0,0
20.775,79.785,63.2,13.3,HIGH,HIGH,OK,0,0
20.775,79.795,28.5,14.3,HIGH,HIGH,OK,0,0
20.775,79.805,31.4,12.3,HIGH,HIGH,OK,0,0
20.775,79.815,32.2,12.2,HIGH,HIGH,OK,0,0
20.775,79.825,38.7,19.1,HIGH,HIGH,OK,0,0
20.775,79.835,51.5,15.3,HIGH,HIGH,OK,0,0
20.775,79.845,30.5,18.9,HIGH,HIGH,OK,0,0
20.775,79.855,58.2,25.5,HIGH,HIGH,OK,0,0
20.775,79.865,41.7,22.3,HIGH,HIGH,OK,0,0
20.775,79.875,27.3,14.3,HIGH,HIGH,OK,0,0
20.775,79.885,32.1,17.8,HIGH,HIGH,OK,0,0
20.775,79.895,18.1,14.6,HIGH,HIGH,OK,0,0
20.775,79.905,5.3,11.3,HIGH,HIGH,OK,0,0
20.775,79.915,9.0,12.5,HIGH,HIGH,OK,0,0
20.775,79.925,13.1,13.5,HIGH,HIGH,OK,0,0
20.775,79.935,26.2,17.1,HIGH,HIGH,OK,0,0
20.775,79.945,56.5,19.1,HIGH,HIGH,OK,0,0
20.775,79.955,3.6,7.6,MODERATE,HIGH,OK,0,0
20.775,79.965,18.9,14.3,HIGH,HIGH,OK,0,0
20.775,79.975,30.2,21.1,HIGH,HIGH,OK,0,0
20.775,79.985,65.9,19.5,HIGH,HIGH,OK,0,0
20.775,79.995,17.8,16.0,HIGH,HIGH,OK,0,0
20.775,80.005,13.2,14.9,HIGH,HIGH,OK,0,0
20.775,80.015,13.1,14.3,HIGH,HIGH,OK,0,0
20.775,80.025,16.4,14.0,HIGH,HIGH,OK,0,0
20.775,80.035,16.1,12.5,HIGH,HIGH,OK,0,0
20.775,80.045,41.4,14.6,HIGH,HIGH,OK,0,0
20.775,80.055,12.8,9.9,MODERATE,HIGH,OK,0,0
20.775,80.065,18.4,19.3,HIGH,HIGH,OK,0,0
20.775,80.075,11.4,16.4,HIGH,HIGH,OK,0,0
20.775,80.085,21.5,16.6,HIGH,HIGH,OK,0,0
20.775,80.095,7.3,12.3,HIGH,HIGH,OK,0,0
20.775,80.105,5.3,12.2,HIGH,HIGH,OK,0,0
20.775,80.115,21.1,16.6,HIGH,HIGH,OK,0,0
20.775,80.125,42.6,18.1,HIGH,HIGH,OK,0,0
20.775,80.135,17.3,16.0,HIGH,HIGH,OK,0,0
20.775,80.145,12.7,11.6,HIGH,HIGH,OK,0,0
20.775,80.155,11.8,13.0,HIGH,HIGH,OK,0,0
20.775,80.165,41.0,17.0,HIGH,HIGH,OK,0,0
20.775,80.175,17.4,17.4,HIGH,HIGH,OK,0,0
20.775,80.185,23.6,20.3,HIGH,HIGH,OK,0,0
20.775,80.195,18.2,17.8,HIGH,HIGH,OK,0,0
20.775,80.205,59.4,17.0,HIGH,HIGH,OK,0,0
20.775,80.215,74.5,11.2,HIGH,HIGH,OK,0,0
20.775,80.225,67.2,13.6,HIGH,HIGH,OK,0,0
20.775,80.235,79.7,15.1,HIGH,HIGH,OK,0,0
20.775,80.245,74.1,15.9,HIGH,HIGH,OK,0,0
20.775,80.255,60.4,22.0,HIGH,HIGH,OK,0,0
20.775,80.265,61.1,17.2,HIGH,HIGH,OK,0,0
20.775,80.275,52.9,13.7,HIGH,HIGH,OK,0,0
20.775,80.285,58.5,14.0,HIGH,HIGH,OK,0,0
20.775,80.295,41.9,15.1,HIGH,HIGH,OK,0,0
20.775,80.305,52.0,7.8,MODERATE,HIGH,OK,0,0
20.775,80.315,81.4,11.1,HIGH,HIGH,OK,0,0
20.775,80.325,73.0,11.6,HIGH,HIGH,OK,0,0
20.775,80.335,62.1,17.2,HIGH,HIGH,OK,0,0
20.775,80.345,87.6,17.9,HIGH,HIGH,OK,0,0
20.775,80.355,67.5,11.8,HIGH,HIGH,OK,0,0
20.775,80.365,49.2,12.5,HIGH,HIGH,OK,0,0
20.775,80.375,61.7,14.3,HIGH,HIGH,OK,0,0
20.775,80.385,60.4,14.8,HIGH,HIGH,OK,0,0
20.775,80.395,70.0,19.1,HIGH,HIGH,OK,0,0
20.775,80.405,21.2,11.7,HIGH,HIGH,OK,0,0
20.775,80.415,31.4,18.5,HIGH,HIGH,OK,0,0
20.775,80.425,23.6,12.9,HIGH,HIGH,OK,0,0
20.775,80.435,29.9,14.1,HIGH,HIGH,OK,0,0
20.775,80.445,32.6,17.9,HIGH,HIGH,OK,0,0
20.775,80.455,57.0,13.8,HIGH,HIGH,OK,0,0
20.775,80.465,30.0,13.2,HIGH,HIGH,OK,0,0
20.775,80.475,30.9,12.9,HIGH,HIGH,OK,0,0
20.775,80.485,45.1,15.1,HIGH,HIGH,OK,0,0
20.775,80.495,29.0,18.4,HIGH,HIGH,OK,0,0
20.775,80.505,48.3,15.8,HIGH,HIGH,OK,0,0
20.775,80.515,63.1,17.0,HIGH,HIGH,OK,0,0
20.775,80.525,64.4,14.9,HIGH,HIGH,OK,0,0
20.775,80.535,52.1,18.4,HIGH,HIGH,OK,0,0
20.775,80.545,74.7,14.1,HIGH,HIGH,OK,0,0
20.775,80.555,36.6,18.0,HIGH,HIGH,OK,0,0
20.775,80.565,54.5,10.1,HIGH,HIGH,OK,0,0
20.775,80.575,48.4,10.6,HIGH,HIGH,OK,0,0
20.775,80.585,78.4,13.5,HIGH,HIGH,OK,0,0
20.775,80.595,69.8,23.7,HIGH,HIGH,OK,0,0
20.775,80.605,57.3,11.0,HIGH,HIGH,OK,0,0
20.775,80.615,74.1,9.6,MODERATE,HIGH,OK,0,0
20.775,80.625,64.3,10.2,HIGH,HIGH,OK,0,0
20.775,80.635,91.8,8.2,MODERATE,HIGH,OK,0,0
20.775,80.645,64.1,13.1,HIGH,HIGH,OK,0,0
20.775,80.655,59.4,17.1,HIGH,HIGH,OK,0,0
20.775,80.665,64.4,17.6,HIGH,HIGH,OK,0,0
20.775,80.675,59.8,14.9,HIGH,HIGH,OK,0,0
20.775,80.685,81.5,10.5,HIGH,HIGH,OK,0,0
20.775,80.695,52.8,16.6,HIGH,HIGH,OK,0,0
20.775,80.705,83.2,10.1,HIGH,HIGH,OK,0,0
20.775,80.715,76.4,8.3,MODERATE,HIGH,OK,0,0
20.775,80.725,61.7,11.6,HIGH,HIGH,OK,0,0
20.775,80.735,84.1,24.8,HIGH,HIGH,OK,0,0
20.775,80.745,85.6,16.5,HIGH,HIGH,OK,0,0
20.775,80.755,79.9,10.8,HIGH,HIGH,OK,0,0
20.775,80.765,82.6,23.4,HIGH,HIGH,OK,0,0
20.775,80.775,54.7,12.9,HIGH,HIGH,OK,0,0
20.775,80.785,56.2,8.5,MODERATE,HIGH,OK,0,0
20.775,80.795,63.1,11.5,HIGH,HIGH,OK,0,0
20.775,80.805,63.7,13.7,HIGH,HIGH,OK,0,0
20.775,80.815,48.8,14.2,HIGH,HIGH,OK,0,0
20.775,80.825,57.6,12.2,HIGH,HIGH,OK,0,0
20.775,80.835,52.7,16.6,HIGH,HIGH,OK,0,0
20.775,80.845,62.0,13.8,HIGH,HIGH,OK,0,0
20.775,80.855,59.3,13.5,HIGH,HIGH,OK,0,0
20.775,80.865,27.5,15.3,HIGH,HIGH,OK,0,0
20.775,80.875,33.1,12.2,HIGH,HIGH,OK,0,0
20.775,80.885,49.7,10.8,HIGH,HIGH,OK,0,0
20.775,80.895,60.2,8.3,MODERATE,HIGH,OK,0,0
20.775,80.905,51.7,14.7,HIGH,HIGH,OK,0,0
20.775,80.915,47.5,18.3,HIGH,HIGH,OK,0,0
20.775,80.925,29.4,12.4,HIGH,HIGH,OK,0,0
20.775,80.935,48.8,15.9,HIGH,HIGH,OK,0,0
20.775,80.945,67.9,10.7,HIGH,HIGH,OK,0,0
20.775,80.955,68.2,13.9,HIGH,HIGH,OK,0,0
20.775,80.965,86.6,10.5,HIGH,HIGH,OK,0,0
20.775,80.975,79.9,8.4,MODERATE,HIGH,OK,0,0
20.775,80.985,58.3,19.8,HIGH,HIGH,OK,0,0
20.775,80.995,25.9,18.5,HIGH,HIGH,OK,0,0
20.785,78.505,21.4,15.0,HIGH,HIGH,OK,0,0
20.785,78.515,17.3,11.6,HIGH,HIGH,OK,0,0
20.785,78.525,27.2,14.5,HIGH,HIGH,OK,0,0
20.785,78.535,31.3,11.6,HIGH,HIGH,OK,0,0
20.785,78.545,44.2,13.1,HIGH,HIGH,OK,0,0
20.785,78.555,44.4,17.0,HIGH,HIGH,OK,0,0
20.785,78.565,33.2,13.1,HIGH,HIGH,OK,0,0
20.785,78.575,49.6,16.7,HIGH,HIGH,OK,0,0
20.785,78.585,35.5,12.8,HIGH,HIGH,OK,0,0
20.785,78.595,35.5,15.2,HIGH,HIGH,OK,0,0
20.785,78.605,40.4,10.7,HIGH,HIGH,OK,0,0
20.785,78.615,44.0,17.3,HIGH,HIGH,OK,0,0
20.785,78.625,38.5,19.0,HIGH,HIGH,OK,0,0
20.785,78.635,35.9,11.8,HIGH,HIGH,OK,0,0
20.785,78.645,30.1,15.7,HIGH,HIGH,OK,0,0
20.785,78.655,25.2,13.0,HIGH,HIGH,OK,0,0
20.785,78.665,34.1,16.4,HIGH,HIGH,OK,0,0
20.785,78.675,42.0,18.7,HIGH,HIGH,OK,0,0
20.785,78.685,50.3,15.4,HIGH,HIGH,OK,0,0
20.785,78.695,26.6,16.5,HIGH,HIGH,OK,0,0
20.785,78.705,11.6,9.6,MODERATE,HIGH,OK,0,0
20.785,78.715,34.5,17.4,HIGH,HIGH,OK,0,0
20.785,78.725,20.8,12.6,HIGH,HIGH,OK,0,0
20.785,78.735,42.1,11.8,HIGH,HIGH,OK,0,0
20.785,78.745,27.7,10.9,HIGH,HIGH,OK,0,0
20.785,78.755,47.0,15.7,HIGH,HIGH,OK,0,0
20.785,78.765,46.0,20.8,HIGH,HIGH,OK,0,0
20.785,78.775,53.5,22.7,HIGH,HIGH,OK,0,0
20.785,78.785,38.0,13.9,HIGH,HIGH,OK,0,0
20.785,78.795,37.2,14.8,HIGH,HIGH,OK,0,0
20.785,78.805,35.0,15.6,HIGH,HIGH,OK,0,0
20.785,78.815,41.8,17.2,HIGH,HIGH,OK,0,0
20.785,78.825,41.7,16.5,HIGH,HIGH,OK,0,0
20.785,78.835,36.8,14.9,HIGH,HIGH,OK,0,0
20.785,78.845,40.6,15.2,HIGH,HIGH,OK,0,0
20.785,78.855,19.6,13.4,HIGH,HIGH,OK,0,0
20.785,78.865,30.6,15.8,HIGH,HIGH,OK,0,0
20.785,78.875,43.0,16.9,HIGH,HIGH,OK,0,0
20.785,78.885,47.7,14.7,HIGH,HIGH,OK,0,0
20.785,78.895,45.3,16.6,HIGH,HIGH,OK,0,0
20.785,78.905,57.0,12.0,HIGH,HIGH,OK,0,0
20.785,78.915,60.5,21.1,HIGH,HIGH,OK,0,0
20.785,78.925,54.3,12.7,HIGH,HIGH,OK,0,0
20.785,78.935,56.2,19.1,HIGH,HIGH,OK,0,0
20.785,78.945,45.1,12.4,HIGH,HIGH,OK,0,0
20.785,78.955,44.2,15.8,HIGH,HIGH,OK,0,0
20.785,78.965,54.6,12.1,HIGH,HIGH,OK,0,0
20.785,78.975,49.5,12.9,HIGH,HIGH,OK,0,0
20.785,78.985,41.9,13.9,HIGH,HIGH,OK,0,0
20.785,78.995,39.6,14.7,HIGH,HIGH,OK,0,0
20.785,79.005,43.0,12.4,HIGH,HIGH,OK,0,0
20.785,79.015,42.7,15.1,HIGH,HIGH,OK,0,0
20.785,79.025,52.2,16.5,HIGH,HIGH,OK,0,0
20.785,79.035,50.5,13.5,HIGH,HIGH,OK,0,0
20.785,79.045,53.5,15.0,HIGH,HIGH,OK,0,0
20.785,79.055,51.2,16.2,HIGH,HIGH,OK,0,0
20.785,79.065,41.9,14.7,HIGH,HIGH,OK,0,0
20.785,79.075,39.0,14.3,HIGH,HIGH,OK,0,0
20.785,79.085,46.1,12.8,HIGH,HIGH,OK,0,0
20.785,79.095,39.7,12.5,HIGH,HIGH,OK,0,0
20.785,79.105,52.7,14.6,HIGH,HIGH,OK,0,0
20.785,79.115,56.2,12.8,HIGH,HIGH,OK,0,0
20.785,79.125,63.0,10.0,HIGH,HIGH,OK,0,0
20.785,79.135,26.7,9.8,MODERATE,HIGH,OK,0,0
20.785,79.145,38.7,13.2,HIGH,HIGH,OK,0,0
20.785,79.155,56.3,12.2,HIGH,HIGH,OK,0,0
20.785,79.165,50.0,12.3,HIGH,HIGH,OK,0,0
20.785,79.175,46.2,15.1,HIGH,HIGH,OK,0,0
20.785,79.185,28.5,19.3,HIGH,HIGH,OK,0,0
20.785,79.195,91.4,16.0,HIGH,HIGH,OK,0,0
20.785,79.205,88.7,11.0,HIGH,HIGH,OK,0,0
20.785,79.215,82.8,13.6,HIGH,HIGH,OK,0,0
20.785,79.225,51.9,20.1,HIGH,HIGH,OK,0,0
20.785,79.235,74.5,26.6,HIGH,HIGH,OK,0,0
20.785,79.245,95.5,6.9,MODERATE,HIGH,OK,0,0
20.785,79.255,81.5,17.7,HIGH,HIGH,OK,0,0
20.785,79.265,90.4,5.8,MODERATE,HIGH,OK,0,0
20.785,79.275,65.2,11.9,HIGH,HIGH,OK,0,0
20.785,79.285,56.0,19.2,HIGH,HIGH,OK,0,0
20.785,79.295,55.1,14.9,HIGH,HIGH,OK,0,0
20.785,79.305,60.2,16.8,HIGH,HIGH,OK,0,0
20.785,79.315,51.4,15.6,HIGH,HIGH,OK,0,0
20.785,79.325,73.4,11.9,HIGH,HIGH,OK,0,0
20.785,79.335,79.1,12.2,HIGH,HIGH,OK,0,0
20.785,79.345,31.5,18.0,HIGH,HIGH,OK,0,0
20.785,79.355,44.0,13.6,HIGH,HIGH,OK,0,0
20.785,79.365,38.2,14.5,HIGH,HIGH,OK,0,0
20.785,79.375,28.3,11.6,HIGH,HIGH,OK,0,0
20.785,79.385,35.7,12.4,HIGH,HIGH,OK,0,0
20.785,79.395,38.8,14.5,HIGH,HIGH,OK,0,0
20.785,79.405,27.5,15.0,HIGH,HIGH,OK,0,0
20.785,79.415,18.8,11.2,HIGH,HIGH,OK,0,0
